name,artist,id,danceability,acousticness,liveness,loudness,speechiness,mood
Ee Nallani Raallalo,S. Rajeswara Rao,6G7Y4S2Xm2MuTjY8HpX0Vk,0.385,0.851,0.116,0.4999255043356477,0.0712,Chill
Veyi Naamaala Vaada,M. M. Keeravani,3oVoxLJy6izpTnGkhmvFJB,0.457,0.74,0.172,0.766143210465151,0.0757,Chill
Om Namasthey,Devi Sri Prasad,3NIbL0XzdJsAF6F0bDCpGX,0.918,0.333,0.0751,0.7032092732202986,0.0478,energetic
Vurike Chilakaa - Bombay / Soundtrack Version,Various Artists,5yGdf9A3Hjn7oSMIE6Lx9Y,0.531,0.342,0.101,0.3222682439882,0.0346,romantic
Voddura Sodhara,Devi Sri Prasad,0oClp8tiyxFEGcgfWCw8Q1,0.84,0.297,0.322,0.7049375726332727,0.264,energetic
Kalloki Dilloki,Chakri,4ZDuJMLyJzQkS9bp30CObW,0.863,0.331,0.208,0.8388807771387705,0.1,energetic
Maatakaari Baava,Aditi Bhavaraju,6z0epkfv9kEmM1cDTXyqUA,0.938,0.705,0.0625,0.7576507047289849,0.087,romantic
Raamulamma O Ramulamma,Vandemataram Srinivas,2zNdFrE7GCYbqsi2WEdC3y,0.619,0.686,0.13,0.8092017044608004,0.142,romantic
Atta Sudake,Devi Sri Prasad,0Gtrx0APzKJABc817nOuju,0.922,0.0806,0.0374,0.8033016478440955,0.161,energetic
Vandha Speedulo,Shekar Chandra,0SzXNzlFdhSQKo6WMpuhIo,0.767,0.139,0.0482,0.8019309276200126,0.185,energetic
Ninnu Kanna,Ilaiyaraaja,0B1RzTARIgtFmyGTna8EjI,0.679,0.587,0.348,0.7731160046485295,0.0571,romantic
Aresukoboye,Mani Sharma,2seD9BsrAGO7IS49FvuTR4,0.859,0.629,0.0801,0.6141124586549063,0.1,romantic
Nenu Nuvvantu,Harris Jayaraj,4swLsRDd6VI5BB1dej03L3,0.743,0.154,0.125,0.7052355552906822,0.0354,energetic
Seruku,Harris Jayaraj,3t77k5d4p0JjeDE2oYCNom,0.807,0.423,0.103,0.8818796746029381,0.272,romantic
Kotaloni Monagada,S. P. Kodandapani,71IkIfuCF4hEhV1BIcZqnn,0.499,0.763,0.0966,0.7768407878661463,0.167,Chill
Ismart Title Song,Mani Sharma,60VyQzsBj1DddurUZGHUQ7,0.501,0.0947,0.304,0.8653714353824608,0.189,energetic
"Thakita Thakita (From ""Prati Roju Pandaage"")",Rahul Sipligunj,3eLFRKGddCTkjlCHb2MmP8,0.488,0.208,0.251,0.7788372716707888,0.0951,energetic
Maha Ganapathim Nata Chatusraekam - original,Kalaimamani Prabhavathi Ganesan,3wKIbPtccsIQFZo4LkhSXr,0.589,0.794,0.176,0.7147412020620401,0.0643,Chill
Noonugu Meesala,Suresh Bobbili,6Ur6zQ7esI4IpkxsplU5s7,0.613,0.692,0.176,0.7938853958699604,0.256,romantic
Aakasam Thassadiyya,Mickey J. Meyer,5lFD0ZmTfVq12XFDV0g91Q,0.711,0.0965,0.357,0.7820852826365505,0.0789,energetic
Gali Kadhupuledu,M. S. Viswanathan,5xifs2ikL060PAGnAmh3Fi,0.358,0.965,0.334,0.6071098662057869,0.0596,Chill
Swapnavevedo,Mani Sharma,2avX4hdMg2hGWNYg7FQh2b,0.356,0.739,0.426,0.7429005631872225,0.0781,Chill
Osa Osa,Yuvan Shankar Raja,2RtaqrHyTtACjhvGdGS6Un,0.675,0.0982,0.0367,0.7864656277004679,0.121,energetic
Osey Osey,Devi Sri Prasad,7kiAJv0KInozDsOOLtkKyb,0.861,0.138,0.0178,0.8519920140647814,0.112,energetic
Ramuloo Ramulaa - Duet,Thaman S,4uXJADmybUHUgycBWFHeq6,0.663,0.415,0.158,0.8279150153461069,0.152,romantic
Charukesi (Violin Solo),Apoorva Krishna,7sbj3epB23VijBZxq8FgNs,0.637,0.943,0.0673,0.7272266754074913,0.105,Chill
Mounam,Niteesh,3COqF1lLItjkhOSGJPRtA2,0.814,0.189,0.098,0.5518936797878364,0.0329,energetic
MCA,Devi Sri Prasad,5MhnpBzKRDQpeAJgR7vmHV,0.619,0.234,0.0969,0.8839655532048035,0.206,energetic
I Just Love You Baby,J.B.,4G0Hapv3voC6uQFuS7iZ2A,0.613,0.761,0.0591,0.7018385529962157,0.0288,Chill
Maa Thandri Suryuda,Vandemataram Srinivas,7dyZ0SmBzLuMr5uWwT7086,0.634,0.608,0.508,0.7129831043833249,0.0366,cheerful
Telisiney Na Nuvvey - Telugu,Radhan,0tuK3bLfUyMwQeh6nxT91F,0.511,0.581,0.111,0.7808635537411723,0.0357,romantic
Brochevarevarura,Sooryagayathri,4MvxtconZp7vXsgRPyrTi6,0.562,0.788,0.0831,0.812539110223785,0.0527,Chill
Family Party,Devi Sri Prasad,1rUIMfgl59e6euk7wAL4oC,0.836,0.126,0.111,0.8151911558747281,0.077,energetic
Sundaramo Sumadhuramo,Ilaiyaraaja,1jqJqHObexzHVBERDXNgzl,0.455,0.958,0.377,0.5954587443010817,0.0431,Chill
Nairey Nairey,Chakri,76UvmYSZaYatQxVZgdVkC8,0.409,0.0209,0.351,0.7764534104115141,0.208,energetic
Cheppave Prema,R. P. Patnaik,0LdTY0ozNj0b7AVfWjKkpx,0.502,0.477,0.0934,0.8489525909592062,0.0485,romantic
Naa Jama Bhoomi Yenthaandhamaina,M. S. Viswanathan,1jmE2Sex5WFunHXyorJZwR,0.489,0.947,0.116,0.6609851306653953,0.0855,Chill
Radhe Govinda,Mani Sharma,4KsEno9I8uJRp8AhmXrgpo,0.617,0.507,0.103,0.6962662773026611,0.27,romantic
Ayyo Paapam,Devi Sri Prasad,0eDRyA1BkMnUBul3byhwAA,0.834,0.125,0.165,0.8123901188950804,0.128,energetic
Manasulone Nilichipoke,Vishal Chandrashekhar,2ZsCyXSXq6MzF8ErgKsY52,0.683,0.803,0.13,0.6698352155904527,0.0465,Chill
Cheli Chentha Chera Kopama,Alphons Joseph,23Xqf0VhSofxDh84cAF6Kf,0.791,0.665,0.0944,0.6316338389105755,0.0717,romantic
Naa Madi Ninnu,S. Hanumantha Rao,3wXnpqEJ6IgeSRwtDxxZsn,0.411,0.95,0.647,0.7930510444292143,0.0453,cheerful
Break the Rules,Thaman S,77LJddfSEnfInv9wd2mBSG,0.738,0.533,0.0682,0.8514258470157037,0.141,romantic
Paye Paye,Vivek Sagar,7x83izCsAjebxQbptcr2tj,0.615,0.291,0.111,0.8381358204952472,0.323,energetic
Paparayudu,Yuvan Shankar Raja,3SV6DPnu0v1Oj5TGYkIR63,0.625,0.672,0.204,0.8669209452009894,0.444,romantic
Power Star,A.R. Rahman,2OnqS8tD5nhW8T5DZVwmop,0.804,0.169,0.182,0.7793140439226437,0.0937,energetic
Chuk Chuk,Devi Sri Prasad,3CfqoK4CYSiLPyG4CHFH3Y,0.921,0.271,0.0626,0.7448374504603832,0.176,energetic
Doorame,Rahul Sipligunj,0foj8wPPUfpizpAUh2q2Pa,0.441,0.803,0.101,0.7847075300217528,0.0379,Chill
Swagatham Krishna,Aishwarya Srinivas,2TceXfHhTIU4F3E089MgGK,0.436,0.709,0.357,0.7983849339968414,0.0477,Chill
Oh Sanam Ho Sanam,Himesh Reshammiya,4qlt4KNC6TJcbBnZqnHsQW,0.814,0.323,0.374,0.8189755356238267,0.0818,energetic
MAYA CHESESAVE,Afroz Ali,0aJocuPLwipMx6YmqjCiuw,0.588,0.149,0.156,0.6492744122292082,0.0418,energetic
Chema Chekka,Ilaiyaraaja,5LF269t4OL9eFFcxAIs63z,0.558,0.739,0.657,0.8320569742840966,0.0515,cheerful
Chilakamma Mukkuki,Mani Sharma,61TEAVJECPr7U0NXRi790a,0.758,0.218,0.182,0.6951041449387646,0.142,energetic
MalliRaava,Shravan Bharadwaj,6OFKZk7gr5KH4SpECB6Uee,0.42,0.67,0.0885,0.7162907118805686,0.0276,Chill
Chandana,M. M. Keeravani,0jtCTAM886OqZMTvPgW2qx,0.585,0.287,0.062,0.6035638725826158,0.0978,energetic
O Maya Chesi,Siddiq Ansari,0yQuZWmqZ4ZcJRmRpryxMw,0.869,0.547,0.0672,0.7603325486456689,0.0515,romantic
Vayyarala,Mani Sharma,2VnBEeNRiO63NrffCX9Le2,0.795,0.242,0.148,0.7804761762865402,0.0344,energetic
Adugo Maharaju,S.A. Rajkumar,2qncZsDM2K5GOCeKJHgGoc,0.723,0.812,0.628,0.7138174558240711,0.356,cheerful
Premalekha Rasenu,S.A. Rajkumar,1sJV35mHXYocnVWA72j5Ij,0.701,0.256,0.172,0.8290175511785214,0.225,energetic
Ramma Chilakamma,Mani Sharma,6emG6N8SaM6LTAvAB1oHs6,0.461,0.438,0.391,0.8253821627581275,0.265,cheerful
Devude Ichchadu,M. S. Viswanathan,776Qn3DXz0AiRPmr0OdKKF,0.272,0.903,0.231,0.5491224410739295,0.0461,Chill
Oorugallu Kota Ni Adugu,Mangli,1rdZEnd2jjVvfCOGU72PqA,0.877,0.0588,0.0647,0.7535981405882178,0.07,energetic
Mashooka (Telugu) [feat. Rakul Preet Singh],Asees Kaur,1w4hNuQOwlSjGweTVajReb,0.82,0.122,0.3,0.9095324652105248,0.0498,energetic
Jagada Jagada,Ilaiyaraaja,3g2zJRXASsSLUNM2sMbCcW,0.932,0.699,0.327,0.8742215203075181,0.121,romantic
Mangli's Devistotram,Mangli,6ZemkWDv8d2uMz5e5cNbui,0.703,0.458,0.0976,0.6833040317053547,0.0891,romantic
Cheliya Cheliya,Harris Jayaraj,0anBHV3eP4hiHsLQR5AZsm,0.574,0.262,0.366,0.767484132423493,0.0888,energetic
Ninnaleni Andamedo,Various Artists,3ZnUH4mE6veFWOPJ75JvGl,0.424,0.962,0.319,0.7183169939509522,0.0386,Chill
Kallolam,Vishal Chandrashekhar,0yC6tx8cpkHSa5H2PW2xpR,0.69,0.471,0.155,0.7275544563306416,0.106,romantic
Ay Pilla,Pawan Ch,47A07dDkesXz4Xq0Amd9M3,0.503,0.35,0.0963,0.6072886558002324,0.0356,romantic
Baavalu Sayya,Raj-Koti,19jQ9bElMeLFkzbbyMwAbX,0.649,0.817,0.44,0.8163830865043655,0.276,cheerful
Konchem Neeru Konchem Nippu,A.R. Rahman,4Ms6o6AkSGIQ7Gr77r0waN,0.735,0.418,0.651,0.5864000715158378,0.112,cheerful
Nijamena,Thaman S,1t9GSSpgtZH74nshSgywMG,0.753,0.137,0.211,0.7465955481390983,0.0446,energetic
Raase Hari Miha Vhita Vilasam,M. Balamuralikrishna,0gO0WcUQiSTYXliY21uCDL,0.422,0.93,0.0876,0.6457284186060372,0.081,Chill
Are Emiti Lokam,M. S. Viswanathan,6RcRrlOrX2ZG9jMpiyioEX,0.176,0.932,0.758,0.8813731040853423,0.0874,cheerful
Manasuna Edho Raagam,Harris Jayaraj,5RJLNH6xaT1BI7xYtC4RQQ,0.72,0.886,0.105,0.7825620548884056,0.0442,Chill
Kanneellaki,Koti,7uLKpoyPlEOnTHQVIGXAFa,0.718,0.682,0.19,0.5684019190083138,0.0453,romantic
Aalanaga Palanaga,Sathyam,6dCQS5BZITQdEqB2O21gAp,0.601,0.903,0.071,0.7470127238594715,0.0295,Chill
Dooranga,M. M. Keeravani,7egB9JdvBkcRzKvrwoqS4u,0.793,0.425,0.122,0.7050269674304956,0.0435,romantic
Akati Velala,Unnikrishnan,5de6R95a9bOvtdKxAP6nCw,0.485,0.668,0.0846,0.740010131410352,0.0406,Chill
Seetaaloo Nuvveleka,A.R. Rahman,2gHh47zmMSM6FfapMfi2ZD,0.373,0.969,0.138,0.547602729521142,0.0341,Chill
Oh Chitti,Oliver Kim,4CHbfbxAvRSowI8Xy0zraI,0.66,0.71,0.0874,0.5743019756250187,0.0472,Chill
Yeme Pilla,Shirisha,79AYxymxMZjbpYy8jZ5DtJ,0.819,0.449,0.0865,0.9334306743347538,0.182,romantic
Papa Rita,Various Artists,6OTbYqsxMBqekSeBgYhIu5,0.658,0.172,0.237,0.843618701391579,0.0689,energetic
"Naa Thaney, Nee Thaneyna - Ex Girlfriend",Vijai Bulganin,3mdiiq6XCsXwgtxEhm1jLB,0.675,0.837,0.131,0.6264787389373938,0.0264,Chill
"Ellora Silpanni (From ""Billa"")",Various Artists,5kAD0TFTMCB2yONrvlfflX,0.792,0.0764,0.0919,0.7801781936291308,0.0464,energetic
Chandruni Takinadi,A.R. Rahman,4CrKh6b3MLZHQYHBdy47Yt,0.767,0.0877,0.224,0.658422479811675,0.0591,energetic
Nannidisi Pettellinadey,R. P. Patnaik,3dXZRoecjwiST95XcPLGPa,0.406,0.553,0.104,0.733722697339015,0.0449,romantic
"Vidhatha Talapuna (From ""Sirivennela"")",S. P. Balasubrahmanyam,19vmgyI6Znr7RW6EGPO1tI,0.398,0.918,0.344,0.7075896182842158,0.0595,Chill
Divvidivvi,Sandeep Chowta,2Hjpfzh9fCKcFzS3DcBv9B,0.875,0.351,0.187,0.7272564736732323,0.0669,romantic
Swagatham Krishna,Sooryagayathri,6izFzJk0XOgvszTQHSZ9XK,0.599,0.741,0.105,0.6443279001162132,0.0424,Chill
Jaru Mitaya,Anup Rubens,6WStsinxXUQbKAo0NDjybU,0.866,0.307,0.0387,0.8286301737238893,0.152,energetic
Chirunavve Visirave - Remix,Anup Rubens,6nICvAskDw11HZVGpZcj9s,0.756,0.0981,0.115,0.7448672487261242,0.0514,energetic
Chakkanayya,K. V. Mahadevan,4nelNRMJ3rI0WQ63mQuNEi,0.416,0.995,0.217,0.3472689889448435,0.0408,Chill
Adamodi Galade,Aruna Sairam,7kNftFbBEWYAw7H0AvOtPv,0.447,0.933,0.0638,0.5078518430227361,0.0914,Chill
Kurumurthy Jatara,Mangli,21Xdsw80RMU6uJws1hGUdI,0.697,0.748,0.266,0.7461485741529843,0.145,Chill
Jabilliki Vennelaki (Male),Ilaiyaraaja,6IiT326y4W0zQzTdbiPvJy,0.85,0.793,0.335,0.7295509401352842,0.0312,Chill
Puttina Roju,S. Rajeswara Rao,1gf99OfFAgjoPzAtKojg1K,0.609,0.943,0.076,0.42152626717125075,0.038,Chill
Unnattundi Gundey,Various Artists,7MCv8sBnSVdRzHdA0jn7Mm,0.831,0.487,0.132,0.7575017134002802,0.0359,romantic
Le Le Le Naa Raja,K. V. Mahadevan,2cvyjBSGcacXoba9TCxPPZ,0.553,0.875,0.507,0.8171280431478888,0.136,cheerful
Gundello Gulabhi,Koti,69Mt2qIGBkH5OgDIIC54KW,0.814,0.103,0.12,0.7694508179623947,0.103,energetic
Mabbulla MAbbulla Lesi Rave,Mangli,3mLqV0FI4cvU3Uv0a9TGjW,0.546,0.505,0.669,0.8221043535266248,0.182,cheerful
Dhadak Dhadak,Sandeep Chowta,43DKr3TCXmKLnSFlVli306,0.771,0.00646,0.105,0.7989213027801783,0.0457,energetic
Relaare Relaare,Mani Sharma,58aS3UK1dt0C0V3sktXDx7,0.632,0.318,0.0632,0.8191841234840133,0.329,romantic
Nalo Nenu Lene,Chakri,0it9IctUbXDD0DbyyXcALU,0.58,0.79,0.126,0.7319645996602998,0.032,Chill
Jalabulajangu,Anirudh Ravichander,3JDtYXV59KW53xIcKMM05a,0.673,0.187,0.07,0.774695312732799,0.254,energetic
Jyothilakshmi,K. Chakravarthy,0O0jDmGCKDoZp8ZN3UGsbD,0.651,0.973,0.672,0.7644745075836586,0.653,cheerful
"Bommali (From ""Billa"")",Various Artists,72SEGDiR5zCUnFng3A5Rw5,0.887,0.0297,0.0741,0.7551774486724874,0.0745,energetic
Abbanee,Ilaiyaraaja,1fJDaMZnbiXG4e8MsFhSDp,0.542,0.537,0.235,0.6410500908847105,0.0511,romantic
O Raghuveera,Bombay Jayashri,6aVBGXl9FSAwG8EPGP6iiq,0.451,0.827,0.0629,0.6756756756756758,0.143,Chill
Repanti Roopamkanti,Viswanathan–Ramamoorthy,384D9ksCZRAxXMXhfbRUgb,0.583,0.908,0.292,0.6790130814386603,0.0609,Chill
Naa Manasuki,Yuvan Shankar Raja,6fIwlHquUDhe7W0TMn3Ilf,0.675,0.0898,0.221,0.7903394022467893,0.033,energetic
Mama Mama Mama,K. V. Mahadevan,5DyZcyYlVduRXljVwWHN7j,0.591,0.137,0.104,0.5958163234899729,0.233,energetic
Priyatama(Usha),R. P. Patnaik,0kzYsiR1oLwZ4MtrznQNLM,0.338,0.787,0.721,0.8959444560326589,0.0333,cheerful
Kaakkai Siraginile,Rajhesh Vaidhya,4jFoGeTsKpEveRmTyhzTTn,0.404,0.0922,0.119,0.5555290682082303,0.0312,energetic
O Manasa O Manasa,Devi Sri Prasad,5mSrzOOKgQKfUaVh63WFFK,0.715,0.0561,0.0845,0.805327929914479,0.0735,energetic
Cheppalani Vundhi,T. V. Raju,6AcfO553p7eU3tyiIUqdOf,0.441,0.976,0.232,0.7820256861050687,0.0394,Chill
Pacha Bottasi,M. M. Keeravani,1PSek4pY6S0yX8h6d8C8Bw,0.628,0.588,0.123,0.7231145147352425,0.0597,romantic
Donga Donga,Mani Sharma,2J8nLWDLZo8CVNbvZve1OV,0.858,0.0379,0.0904,0.7948389403736703,0.0922,energetic
"Ma Tirupathi (From ""Alipiriki Allantha Dooramlo"")",Various Artists,7iox3hCnCwkCniAGsMAX66,0.738,0.516,0.0686,0.8309246401859411,0.0516,romantic
Entha Haayi Ee Reyi,Ghantasala,3oDagAytgxL3EgkjJimAWc,0.484,0.856,0.279,0.8048213593968832,0.0361,Chill
Atana Aaku Techinne Pilla O Ganga,Jogula Venkatesh,2VnQexPxTVk8TaUaDJXuoN,0.753,0.304,0.24,0.8289579546470396,0.127,energetic
Raadhu,Roll Rida,3yGwfEIJkL6ZcQvYMZPStH,0.791,0.253,0.214,0.836884293334128,0.315,energetic
Nenoka Prama Pipaasini,K. V. Mahadevan,6ExvkMyWWgBipGo3Kdi4j1,0.477,0.984,0.162,0.6592866295181621,0.0522,Chill
Run Run,Devi Sri Prasad,3bnKsIwmyIx1t3orwnezPj,0.851,0.0805,0.034,0.8613486695074347,0.175,energetic
Ee Kshaname,Karthik Rodriguez,2ZtlRa4UZ61Z5RYMVYD8M2,0.478,0.391,0.291,0.7329181441640097,0.0373,romantic
Gali Chiru Gali,S.A. Rajkumar,2RwLkxr3ksYWu9MdRFQ7oD,0.54,0.345,0.0968,0.8136118477904586,0.104,romantic
Jevana Vahini,M. M. Keeravani,3rP92yBVJfoJzYezG6miPb,0.618,0.641,0.162,0.790428797044012,0.0387,romantic
Nuvvu Naku Manasisthe,Devi Sri Prasad,12uLSE9tpGfunOdAprpNjK,0.797,0.0241,0.236,0.8016925414940851,0.124,energetic
Sri Chakra Raja,Poochi Srinivasa Iyengar,2hVXhADIRbE34DP36llqV5,0.351,0.0212,0.135,0.775112488453172,0.0629,energetic
Baga Baga,Harris Jayaraj,0s71pqzMSzGg48YZe8p7XX,0.92,0.147,0.273,0.7100032778092316,0.0788,energetic
Dimaak Kharaab,Mani Sharma,1elXc8r6RHfMCwm0QSJRC0,0.555,0.0439,0.0448,0.7861080485115767,0.315,energetic
Akhilanda Koti,M. M. Keeravani,4tCpYXDPxskDXU0lgp7Xjg,0.416,0.725,0.193,0.788193927113442,0.0468,Chill
Govullu Thellana,K. V. Mahadevan,23GYLMvjQmCbXCgt6BBjsd,0.798,0.86,0.645,0.6162281355225127,0.213,cheerful
Yugalenni Saaginaa,Raj,2zP57SCLIBbKXyJRbWqVEw,0.527,0.449,0.345,0.7417980273548079,0.0433,romantic
Oh My Love,J.B.,4IUnPZrmHdwssihCgvWq9V,0.589,0.533,0.117,0.6756458774099348,0.04,romantic
Nee Navvula,Mani Sharma,4ledVOr165ePdAcKupU4Ef,0.873,0.0715,0.161,0.7231145147352425,0.101,energetic
Jabilammavo,Devi Sri Prasad,6EnBatOn6h4ulTubx8693b,0.74,0.0856,0.195,0.751244077594684,0.117,energetic
Ye Nimushaaniki Yemi Jaruguno,Ghantasala,19lG3elryXW5gXfjO2XzhK,0.521,0.919,0.161,0.7157245448314908,0.126,Chill
"Bhale Bhale Mogaadivoy (From ""Maro Charithra"")",S. P. Balasubrahmanyam,42443zwgnpvTmXFHIP5foz,0.376,0.944,0.942,0.8413242349295271,0.0743,cheerful
Om Kara Panchara,K. V. Mahadevan,0RWRXRFvyaXydI1WJj09i8,0.636,0.921,0.306,0.6589588485950117,0.335,Chill
New York Nagarama,A.R. Rahman,3WqTLAB7u84IHk91AQZXHa,0.672,0.328,0.0795,0.7497839625733782,0.0262,romantic
"Akdi Pakdi (Telugu) [From ""Liger (Telugu)""]",Lijo George,5tR8c0armDwsHh5IPVARXx,0.698,0.191,0.415,0.8920110849548557,0.281,energetic
"Illage Illage (From ""Vayasu Pilichindi"")",S. P. Balasubrahmanyam,5FNpW5ASu78eWrapPLibf5,0.369,0.957,0.709,0.6653356774635717,0.0384,cheerful
Adi Arabi Kadalandam - Bombay / Soundtrack Version,Various Artists,1l6aUXQG24j0fTDsCvXlvZ,0.829,0.0265,0.033,0.4540957716260915,0.123,energetic
Prapancham Naaventosthunte,M. M. Keeravani,5uhpB84um1hZBomfNI15px,0.784,0.268,0.108,0.6208170684466164,0.122,energetic
Soundarya,Devi Sri Prasad,2LWajGxJUQED582FTQrfNL,0.553,0.109,0.105,0.7684674751929438,0.0858,energetic
Hat Hatja,Mani Sharma,4guFnC6kGejXzQdyBZ3Ovu,0.809,0.02,0.147,0.751720849846539,0.143,energetic
Rock On Bro,Devi Sri Prasad,3vFP6bzYmxT2DBP9IyZr38,0.608,0.0629,0.0986,0.8471348967490092,0.062,energetic
Niluvave,RG Sarathee,0BFnwUwOa0BZowklQFopZG,0.668,0.59,0.105,0.7819660895735868,0.0258,romantic
Chamakkuro,Harris Jayaraj,289Rx7YrTngGIdWYvHFmtx,0.783,0.145,0.236,0.7206710569444859,0.121,energetic
Hello Guru Prema Kosame,Devi Sri Prasad,4OXpjZT30oI6Mwh5AZrpgt,0.743,0.258,0.0839,0.8067880449357848,0.121,energetic
Hrudayam Anu,Devi Sri Prasad,2FcPjtCLFY6U5EVkuwO73Q,0.688,0.151,0.308,0.7723710480050061,0.29,energetic
Mandu Baabulam,Devi Sri Prasad,6TPOlkDoV1bCGrNjvsgLRn,0.753,0.47,0.154,0.8649244613963467,0.35,romantic
Bhale Bhale Banjara,Mani Sharma,4rRmmL26fkJr8g4Br8AnaB,0.795,0.113,0.187,0.8466283262314134,0.0657,energetic
Marumallelo,A.R. Rahman,26zDdbyEzvW4VdQrWc2OXp,0.574,0.552,0.077,0.6892040883220597,0.0277,romantic
Mirchi,Devi Sri Prasad,16ZESINIISGjA5CwM0mfSm,0.81,0.36,0.058,0.8735957567269585,0.165,romantic
Kalalu Kane,Yuvan Shankar Raja,45M0C71rbeENf3LtKsPMXO,0.766,0.126,0.11,0.6465925683125242,0.207,energetic
"Laba Laba (From ""Ikshu"")",Keerthana Sharma,7dxajRVqyclC2ZX97hfHBp,0.803,0.352,0.492,0.6930778628683811,0.298,cheerful
Manchu Kurise,Ilaiyaraaja,7wlIkTENQxH1ejazBuoJSc,0.543,0.696,0.123,1.0,0.0407,romantic
Cinema Cinema,G. V. Prakash,5ARylsfF5S4Dtm7XBOBcOA,0.639,0.101,0.0893,0.7882833219106649,0.0596,energetic
Thillana,Mani Sharma,6HGQtRBzpt19dzqY1FGxg8,0.842,0.0914,0.0428,0.7553860365326739,0.127,energetic
Pathikella Sundhari,Thaman S,0ZJoHaaOGslCVaR4YKNK1A,0.825,0.737,0.123,0.7211180309305999,0.058,romantic
"Adagaka Ichchina, Pt. 1",K. V. Mahadevan,7a4QBTMxpHMhSwrx16xmje,0.615,0.967,0.104,0.6397091689263685,0.257,Chill
"Raja Garu Bayatakosthe (From ""Raja Vikramarka"")",David Simon,4dkXidRiA4qxl2Q4lu67Q0,0.633,0.0483,0.0665,0.6563068029440687,0.0432,energetic
Tauba Tauba,Devi Sri Prasad,1WH6Io87KixvG23EIMWYgZ,0.758,0.201,0.769,0.7984743287940642,0.102,cheerful
Race Gurram,Thaman S,1ZSYjo7H6OCqo86cZUUEQU,0.74,0.804,0.161,0.6884889299442774,0.0938,Chill
Mustafa Mustafa,A.R. Rahman,0XHI7qFNeVsVZ9dQE48W64,0.828,0.0191,0.13,0.5103846956107155,0.0516,energetic
Pilla O Pilla,Karthik,6CNvnAdeKcOCtyD5SN2Clh,0.66,0.508,0.103,0.7789862629994935,0.0304,romantic
Thumkeshwari - Telugu,Sachin-Jigar,06Jx24meVwbFSxpI1J0U1u,0.753,0.119,0.0605,0.803093059983909,0.0522,energetic
Raga Alapana - Version 2,Various Artists,4Zz4Gbt5WwK25hc7Mc19YQ,0.393,0.996,0.0678,0.4269197532703597,0.0411,Chill
O Maria,Mani Sharma,29TCAMk78PQC2S1G5aM7nU,0.815,0.103,0.331,0.7456718019011294,0.207,energetic
Saani,Mounika Reddy,6ubUTo7o94QGM73nEKJoQv,0.714,0.855,0.215,0.7808933520069132,0.0352,Chill
Manishi Maara Ledhu,Ghantasala,2VwFp8BsfgxV8juCYH8dzc,0.484,0.721,0.328,0.8715396763908341,0.0402,Chill
"Mass Raja (From ""Dhamaka"")",Bheems Ceciroleo,1AgTmtk05IwKcdFqLJgIJg,0.451,0.218,0.32,0.9045263565660479,0.264,energetic
"Waat Laga Denge (Telugu) [From ""Liger (Telugu)""]",Sunil Kashyap,3gWLjZDxQOakejZ5RNNhP5,0.619,0.178,0.12,0.8651330492565333,0.188,energetic
Padi Padi Leche,Vishal Chandrashekhar,7tXaDnRF8OVbcecl0KurVn,0.506,0.43,0.0815,0.7684376769272029,0.0355,romantic
Kannula Baasalu,Yuvan Shankar Raja,7eFFgsETjYqTKKMCk3Z6VW,0.749,0.0795,0.0569,0.7257963586519265,0.0488,energetic
Five Feet,Devi Sri Prasad,0QrXCIsQOv13fz1dzacwPp,0.939,0.104,0.076,0.7570249411484252,0.18,energetic
Jajiri Jajiri,Mani Sharma,4iu1adnEq5GFOl0lBz0WSD,0.664,0.368,0.197,0.6721594803182456,0.0681,romantic
Mattini Thakina Chethulaki,Thirupathi Matla,4WJFxqwt02ZxXTtpprMwoj,0.78,0.649,0.119,0.7079471974731071,0.047,romantic
Dhim Thana,Thaman S,6bbSwo7GyM7DWjzicUerR9,0.887,0.651,0.515,0.7121785512083197,0.0513,cheerful
Narajugakura,Ramana Gogula,1uBoVwKA5yiGUSaP6i7qeZ,0.764,0.0606,0.186,0.810304240293215,0.0716,energetic
O’Pilla Shubhanalla,Devi Sri Prasad,3YGASrFBVkQZ2SLenDhQ9Y,0.79,0.163,0.127,0.7750230936559492,0.0493,energetic
Mojjarey,Thaman S,4Y6ERRy1SGUNntMa2L7If3,0.836,0.619,0.128,0.7175124407759469,0.0768,romantic
Rama Loves Sita,Devi Sri Prasad,487HlT1IWVJt3EY8AFPl6I,0.841,0.406,0.0584,0.8215083882118062,0.107,romantic
Aibaaboi Nee Choopu,Devi Sri Prasad,4NwIKb0mmlNsMYHBJyzvpR,0.785,0.0154,0.109,0.8470455019517864,0.19,energetic
Undiporaadhey,Radhan,7yq2TcaS5ECZGrSu4fPwdL,0.687,0.791,0.127,0.7096456986203403,0.0412,Chill
"Gudi Yenaka Na Saami - From ""Karna""",Geetha Madhuri,5dPCSzULANMw64AVW3OfYc,0.623,0.087,0.0711,0.7898328317291934,0.171,energetic
Kaala Kalam,S. P. Balasubrahmanyam,1CF2SKXwmvHKmYijMAiFXV,0.322,0.948,0.136,0.7707023451235139,0.0388,Chill
Thara Thaluku Thara,Ramana Gogula,7xOwYCbPiEarp0NeqNdayL,0.715,0.112,0.163,0.7247534193509938,0.0321,energetic
Goranka Kenduko,K. V. Mahadevan,3SokutiwhvhDPcHWyNJ6ML,0.446,0.926,0.144,0.8403110938943354,0.0818,Chill
